0.000000e+00 1 5.182335e+16
6.283185e-01 26 1.714170e+04
1.256637e+00 66 6.558969e+03
1.884956e+00 158 3.958982e+03
2.513274e+00 234 3.470514e+03
3.141593e+00 410 2.734155e+03
3.769911e+00 470 2.171869e+03
4.398230e+00 738 1.947061e+03
5.026548e+00 866 1.639286e+03
5.654867e+00 1170 1.535338e+03
6.283185e+00 1358 1.373621e+03
6.911504e+00 1626 1.349179e+03
7.539822e+00 1970 1.142291e+03
8.168141e+00 2366 1.077498e+03
8.796459e+00 2538 1.011135e+03
9.424778e+00 3074 9.585266e+02
1.005310e+01 3306 8.729592e+02
1.068142e+01 3926 8.428119e+02
1.130973e+01 4242 7.704935e+02
1.193805e+01 4826 7.459704e+02
1.256637e+01 5270 7.436117e+02
1.319469e+01 5754 6.881151e+02
1.382301e+01 6338 6.678193e+02
1.445133e+01 7014 6.391957e+02
1.507964e+01 7370 6.246770e+02
1.570796e+01 8330 5.894111e+02
1.633628e+01 8754 5.550616e+02
1.696460e+01 9710 5.433481e+02
1.759292e+01 9858 5.509109e+02
1.822124e+01 11162 5.235840e+02
1.884956e+01 11358 5.139684e+02
1.947787e+01 12770 5.011416e+02
2.010619e+01 13106 4.827454e+02
2.073451e+01 14250 4.746821e+02
2.136283e+01 14894 4.518353e+02
2.199115e+01 15858 4.407616e+02
2.261947e+01 16706 4.301344e+02
2.324779e+01 17550 4.269090e+02
2.387610e+01 18626 4.115077e+02
2.450442e+01 19682 4.009484e+02
2.513274e+01 20382 3.869730e+02
2.576106e+01 21794 3.844260e+02
2.638938e+01 22602 3.794865e+02
2.701770e+01 24050 3.751460e+02
2.764602e+01 24846 3.659437e+02
2.827433e+01 26042 3.645831e+02
2.890265e+01 26810 3.566454e+02
2.953097e+01 28494 3.491343e+02
3.015929e+01 29426 3.471100e+02
3.078761e+01 30978 3.420723e+02
3.141593e+01 31826 3.403847e+02
3.204425e+01 33758 3.326472e+02
3.267256e+01 34386 3.295865e+02
3.330088e+01 36314 3.226089e+02
3.392920e+01 36678 3.225535e+02
3.455752e+01 39146 3.186903e+02
3.518584e+01 39882 3.144976e+02
3.581416e+01 41258 3.075531e+02
3.644247e+01 43310 3.089290e+02
3.707079e+01 44226 3.013124e+02
3.769911e+01 46370 3.036701e+02
3.832743e+01 47334 2.992043e+02
3.895575e+01 48770 2.951464e+02
3.958407e+01 51498 2.936685e+02
4.021239e+01 50135 2.940244e+02
4.084070e+01 51092 2.851696e+02
4.146902e+01 48564 2.848832e+02
4.209734e+01 48608 2.771392e+02
4.272566e+01 47508 2.750474e+02
4.335398e+01 46160 2.700553e+02
4.398230e+01 45000 2.645950e+02
4.461062e+01 44144 2.645126e+02
4.523893e+01 42716 2.624995e+02
4.586725e+01 42060 2.595712e+02
4.649557e+01 39896 2.564203e+02
4.712389e+01 39504 2.544321e+02
4.775221e+01 36908 2.512618e+02
4.838053e+01 36056 2.459420e+02
4.900885e+01 34740 2.468263e+02
4.963716e+01 32852 2.467288e+02
5.026548e+01 31260 2.444175e+02
5.089380e+01 29540 2.422297e+02
5.152212e+01 28404 2.361207e+02
5.215044e+01 26144 2.381393e+02
5.277876e+01 24476 2.388022e+02
5.340708e+01 22524 2.341667e+02
5.403539e+01 20372 2.316835e+02
5.466371e+01 19200 2.290013e+02
5.529203e+01 16328 2.273684e+02
5.592035e+01 14784 2.283045e+02
5.654867e+01 12653 2.265332e+02
5.717699e+01 10766 2.238520e+02
5.780530e+01 9282 2.261930e+02
5.843362e+01 8252 2.188396e+02
5.906194e+01 7158 2.133472e+02
5.969026e+01 6086 2.236438e+02
6.031858e+01 4910 2.156634e+02
6.094690e+01 4686 2.123969e+02
6.157522e+01 3638 2.186608e+02
6.220353e+01 3048 2.077339e+02
6.283185e+01 2456 2.088851e+02
6.346017e+01 2190 2.092051e+02
6.408849e+01 1664 2.085880e+02
6.471681e+01 1100 2.093527e+02
6.534513e+01 816 2.331790e+02
6.597345e+01 728 2.144735e+02
6.660176e+01 456 2.040212e+02
6.723008e+01 218 2.098709e+02
6.785840e+01 96 2.257402e+02
6.848672e+01 56 1.654901e+02
6.911504e+01 7 1.125015e+02

0.000000e+00 1 5.158461e+16
6.283185e-01 26 1.537613e+04
1.256637e+00 66 5.883183e+03
1.884956e+00 158 3.550901e+03
2.513274e+00 234 3.112576e+03
3.141593e+00 410 2.451939e+03
3.769911e+00 470 1.947500e+03
4.398230e+00 738 1.745713e+03
5.026548e+00 866 1.469577e+03
5.654867e+00 1170 1.376184e+03
6.283185e+00 1358 1.231040e+03
6.911504e+00 1626 1.208936e+03
7.539822e+00 1970 1.023371e+03
8.168141e+00 2366 9.651423e+02
8.796459e+00 2538 9.055238e+02
9.424778e+00 3074 8.582432e+02
1.005310e+01 3306 7.814702e+02
